birth_date,height,weight,prize_money,dominant_hand,backhand,forehand
1988-02-16,,,126955.0,right,double,
1988-01-21,1.7,60000.0,158841.0,right,double,
1959-03-12,1.83,,408120.0,left,,
1992-12-08,,,40334.0,right,double,
1987-02-19,,,97567.0,,,
1981-01-15,,,369593.0,,,
1976-10-10,1.71,,139973.0,right,double,
1976-01-24,1.8,67000.0,345485.0,left,single,
1989-02-03,1.65,59000.0,3613583.0,right,double,
1989-09-07,1.69,,156071.0,right,double,
1993-01-07,,,24965.0,right,double,
1986-05-21,1.8,,3348124.0,left,double,
1990-06-23,1.93,,3551651.0,right,double,
1980-02-09,1.78,,256787.0,right,,
1987-11-30,1.69,,236168.0,right,double,
1967-12-13,1.8288,76204.8,353661.0,right,,
1980-06-17,1.8542,72500.0,3.2638857E7,right,double,
1986-10-06,1.8,,3184424.0,right,double,
1998-09-29,,,7125.0,,,
1984-09-07,1.72,59000.0,1.3512165E7,right,double,
1987-03-31,,,73261.0,right,double,
1986-12-02,1.81,,173512.0,,,
1997-04-24,,,37617.0,,,
1972-04-03,1.6,,410132.0,,,
1992-01-21,1.63,,313545.0,right,double,
1989-07-21,1.7,,880653.0,right,double,
1986-03-23,1.93,,27391.0,right,,
1954-07-02,2.0,102000.0,694304.0,left,single,
1992-09-20,,,88775.0,right,double,
1982-05-25,1.85,,614504.0,right,double,
1981-07-21,1.98,,4297051.0,right,single,
1983-05-11,1.85,,141950.0,right,,
1989-07-31,1.83,,2.6068236E7,right,double,
1994-10-03,,,37536.0,,,
1995-11-30,1.524,,249103.0,right,double,
1995-08-03,,,80170.0,,,
1991-05-02,1.68,,137523.0,right,double,
1997-01-23,,,16482.0,right,double,
1995-04-22,1.7,,52215.0,,,
1953-12-14,1.9304,86000.0,1331913.0,right,single,
1986-10-27,1.83,,47206.0,right,double,
1997-03-19,,,9792.0,right,double,
1990-09-19,1.92,,36143.0,right,double,
1986-02-10,1.93,,6117964.0,right,double,
1992-10-16,1.69,,175465.0,,,
1994-04-07,1.7,,65501.0,right,double,
1988-08-19,1.69,,586580.0,right,double,
1995-02-25,1.67,,51655.0,right,,
1998-05-11,1.8,,10020.0,,,
1988-10-14,,,32261.0,right,,
1974-05-24,,71215.2,114816.0,right,,
1981-03-21,,,148584.0,right,double,
1974-07-19,1.83,,5004680.0,right,double,
1986-01-30,1.73,,534647.0,left,,
1957-10-17,1.8034,,433522.0,right,,
1971-08-11,,,619300.0,left,,
1988-03-18,1.7,,134004.0,left,double,
1973-09-21,1.69,,6076081.0,right,single,
1955-01-31,1.73,,1183728.0,right,single,
1945-07-10,1.7018,61236.0,1542278.0,right,single,
1983-01-28,,,233925.0,right,double,
1983-05-12,1.73,,3280487.0,right,double,
1972-11-10,1.72,,159856.0,,,
1985-06-19,1.72,,76455.0,right,double,
1987-07-27,1.88,,125875.0,right,,
1990-08-02,1.8,,610572.0,right,double,double
1954-07-26,1.83,,2778748.0,right,single,
1989-08-22,,,9885.0,,,
1989-03-14,,,58434.0,right,double,
1968-05-16,1.75,,108548.0,right,,
1987-04-10,,,65063.0,right,double,
1978-04-07,1.8,,1309401.0,right,double,
1976-02-18,1.8288,79000.0,16656.0,right,single,
1978-05-04,1.65,,871239.0,right,double,
1993-04-22,,,28494.0,left,double,
1987-03-31,1.75,60000.0,63811.0,right,double,
1980-08-02,1.73,,1286742.0,right,single,
1955-10-15,1.93,,994408.0,right,single,
1969-08-19,,77112.0,204614.0,right,,
1963-05-15,,,3134718.0,right,single,
1985-01-03,,,86405.0,right,single,
1993-09-11,,,33582.0,right,,
1992-02-24,,,34150.0,right,double,
1992-01-14,1.74,,568380.0,right,double,
1973-10-19,1.7,,775006.0,right,double,
1994-04-30,,,330809.0,,,
1996-01-01,,,23212.0,right,double,
1993-02-27,,,12192.0,right,double,
1971-03-18,1.9,80000.0,3565838.0,left,single,
1973-11-14,1.7,70000.0,3300258.0,right,single,
1971-10-15,1.82,,9969617.0,right,double,
1985-11-21,1.8,,1097781.0,left,double,
1952-11-26,1.64,,2769024.0,right,single,
1974-04-26,1.87,,703610.0,right,double,
1989-04-17,,,109828.0,,,
1979-02-14,1.96,,2455112.0,right,single,
1979-03-13,1.9,90000.0,191751.0,left,double,
1986-08-11,,,34532.0,,,
1969-05-29,1.7,,823991.0,right,,
1952-08-30,1.82,,2725403.0,right,single,
1959-05-19,1.83,,213504.0,right,,
1976-03-18,1.78,,168313.0,right,,
1991-09-14,1.73,,427411.0,right,double,
1991-08-30,,,14555.0,right,double,
1980-11-20,1.73,46000.0,32187.0,right,,
1981-04-26,1.6,,549498.0,right,double,
1980-07-19,1.85,77000.0,5626935.0,right,double,
1992-09-02,1.75,,77619.0,,,
1991-04-28,,,59871.0,right,double,
1998-01-10,,,54128.0,,,
1988-08-08,,,503510.0,left,double,
1995-02-14,,,21514.0,right,double,
1994-08-29,,,187482.0,left,double,
1985-02-13,1.81,,78457.0,left,double,
1986-05-09,1.68,,398845.0,right,double,
1992-07-04,1.83,,365526.0,right,double,
1995-01-07,1.63,,818604.0,right,double,
1983-06-08,1.66,50000.0,820161.0,right,double,
1993-05-23,1.75,,58076.0,right,double,
1983-10-20,1.74,,872544.0,right,double,
1979-06-26,1.87,,719319.0,right,double,
1986-12-25,,,315569.0,left,double,
1990-03-07,1.6,,52137.0,left,double,
1978-08-24,1.83,,768327.0,right,,
1983-10-03,1.75,,1384838.0,right,double,
1992-08-04,,,34128.0,,,
1988-09-18,1.73,,672429.0,right,double,
1963-08-25,1.85,75000.0,287231.0,right,,
1984-11-12,1.71,55000.0,1977871.0,right,double,double
1992-02-07,1.68,,48605.0,right,double,
1991-03-29,1.78,,334765.0,right,double,
1995-02-11,,,139183.0,,,
1993-09-12,,,40698.0,right,double,
1989-10-20,1.83,,3770776.0,right,double,
1987-06-25,1.89,72000.0,310794.0,right,double,
1960-05-18,1.93,82000.0,3440660.0,right,single,
1993-03-05,,,42381.0,right,double,
1987-09-12,1.8,,4783748.0,right,double,
1988-05-04,1.78,,45952.0,right,double,
1992-08-05,,,182413.0,right,double,
1970-11-30,1.64,,1665152.0,right,double,
1997-11-29,,,21733.0,,,
1984-02-20,,,146080.0,right,double,
1974-02-18,1.9,84000.0,1.7467844E7,right,double,
1987-08-21,,,64969.0,left,,
1986-05-09,,,79854.0,right,double,
1973-09-23,1.75,64000.0,190990.0,right,,
1995-09-27,1.7,,317304.0,left,double,
1996-05-12,,,37211.0,,,
1988-07-01,1.81,,315681.0,right,double,
1971-09-12,1.93,,4002608.0,right,double,
1986-09-13,,,47391.0,right,double,
1980-03-17,1.8796,,381160.0,right,double,
1993-10-18,1.72,,1432049.0,right,double,
1975-01-19,,,47665.0,,,
1970-01-01,1.8,,45664.0,right,,
1981-08-29,1.85,83000.0,118412.0,right,double,
1990-01-28,,,196954.0,,,
1989-10-28,1.78,,153327.0,right,double,
1989-01-21,1.76,,1951942.0,right,double,
1996-04-15,1.9,,8513.0,right,double,
1994-08-19,1.79,,100359.0,right,double,
1990-07-04,1.88,,492946.0,right,,
1996-10-16,1.91,,24059.0,right,double,
1989-02-07,,,63439.0,left,double,
1983-07-05,1.64,,6157773.0,right,double,
1994-02-05,1.7,,1092277.0,right,double,
1991-02-07,,,171874.0,right,double,
1979-03-13,,,79836.0,right,double,
1994-01-28,,,208230.0,right,double,
1963-11-16,1.64,61200.0,4590816.0,right,single,
1981-04-06,1.73,,375640.0,right,double,
1992-02-16,1.7,,8071.0,,,
1977-04-29,,,92999.0,,,
1982-06-26,1.7,,418032.0,right,double,
1980-05-03,1.74,,879679.0,right,,
1979-08-23,,,71819.0,,,
1995-01-19,,,10987.0,left,double,
